mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.003915071487426758,0.0003702301389363295,0.0036292076110839844,0.000810784450082183,gini,,,4,20,"{'criterion': 'gini', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 20}",0.7561928353658536,0.804006968641115,0.8294753086419752,0.7744020061728395,0.785108024691358,0.7898370287026282,0.02515756577702351,164,0.9370196078431373,0.9464483173076923,0.9456814627691568,0.9553650908216047,0.9424275231565018,0.9453884003796185,0.005992447648212416
0.004524946212768555,0.0010967402146218187,0.004572677612304688,0.0027519989464123095,gini,,,8,2,"{'criterion': 'gini', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 8, 'min_samples_split': 2}",0.7344702743902438,0.8098141695702671,0.8287037037037037,0.7845293209876543,0.7912808641975309,0.78975966656988,0.031639875358789475,166,0.9329773755656108,0.9456670673076923,0.9345302538193192,0.9539396126548779,0.9423132443161314,0.9418855107327264,0.007658187458080197
0.0044059276580810545,0.0007200987158263146,0.004398775100708008,0.0038540871823605346,gini,,,8,5,"{'criterion': 'gini', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 8, 'min_samples_split': 5}",0.7344702743902438,0.8098141695702671,0.8287037037037037,0.7845293209876543,0.7912808641975309,0.78975966656988,0.031639875358789475,166,0.9329773755656108,0.9456670673076923,0.9345302538193192,0.9539396126548779,0.9423132443161314,0.9418855107327264,0.007658187458080197
0.004466342926025391,0.0007786834363611566,0.0035800933837890625,0.0022747590523977505,gini,,,8,10,"{'criterion': 'gini', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 8, 'min_samples_split': 10}",0.7344702743902438,0.8098141695702671,0.8287037037037037,0.7845293209876543,0.7912808641975309,0.78975966656988,0.031639875358789475,166,0.9329773755656108,0.9456670673076923,0.9345302538193192,0.9539396126548779,0.9423132443161314,0.9418855107327264,0.007658187458080197
0.006786203384399414,0.0039153951869759975,0.003792572021484375,0.0006516019005906801,gini,,,8,20,"{'criterion': 'gini', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 8, 'min_samples_split': 20}",0.7459032012195121,0.8060394889663182,0.8354552469135802,0.7712191358024691,0.7932098765432098,0.7903653898890178,0.030431329118314174,162,0.9269864253393665,0.9403545673076923,0.930199687236858,0.9476302177312643,0.9378323108384459,0.9366006416907254,0.007357525236550934
0.0039961814880371095,0.00204862812150481,0.0038186073303222655,0.0007559535537750882,gini,,sqrt,1,2,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2}",0.7486661585365854,0.6936701509872242,0.7404513888888888,0.757716049382716,0.6832561728395061,0.7247519841269842,0.030308320149717825,554,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0029064178466796874,0.001110686748331318,0.0033155441284179687,0.0008764055475748667,gini,,sqrt,1,5,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5}",0.6711128048780488,0.7182539682539683,0.8091242283950617,0.7252121913580247,0.6896219135802469,0.72266502129307,0.04743546761987505,556,0.991004524886878,0.9891466346153845,0.9861241429086972,0.9901178876458558,0.9891916275712739,0.989116963525618,0.0016448809881169652
0.0038676738739013674,0.0010079613603674411,0.0032222747802734377,0.0009907972615574685,gini,,sqrt,1,10,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10}",0.790015243902439,0.744579945799458,0.7222222222222223,0.7501929012345678,0.7216435185185184,0.7457307663354411,0.024960757772403433,511,0.9595414781297134,0.965751201923077,0.9496270900998436,0.9667448574521833,0.9615842656080837,0.9606497786425802,0.006111886186894533
0.003845071792602539,0.0013440924788038658,0.0037415027618408203,0.0009218080600737137,gini,,sqrt,1,20,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20}",0.7879192073170731,0.7788424312814556,0.8342013888888888,0.7635030864197531,0.8086419753086419,0.7946216178431625,0.024598360648023062,125,0.9333212669683257,0.9222656250000001,0.9121135570792734,0.9245398773006135,0.9197161073018164,0.9223912867300058,0.006883095409292355
0.003949689865112305,0.0002260679586147043,0.00366363525390625,0.0010214238889649711,gini,,sqrt,2,2,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2}",0.7379001524390243,0.7365466511807977,0.8029513888888888,0.7161458333333334,0.7013888888888888,0.7389865829461867,0.034738786504014275,525,0.9772006033182504,0.9836358173076922,0.9764284855046313,0.9838566101287141,0.9828341152411885,0.9807911263000954,0.0032737669996216125
0.0033415794372558595,0.0008730531265397794,0.005035495758056641,0.00313594937845091,gini,,sqrt,2,5,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5}",0.7193216463414633,0.7048974061169182,0.7722800925925926,0.7413194444444444,0.6978202160493827,0.7271277611089604,0.027034027530344725,550,0.9806455505279034,0.9790144230769231,0.9711295561169253,0.9830325995428847,0.9795501022494888,0.9786744463028251,0.004017125265438056
0.004216575622558593,0.0011279468791805412,0.003473854064941406,0.0008022325780335344,gini,,sqrt,2,10,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10}",0.7970655487804879,0.720383275261324,0.80835262345679,0.722608024691358,0.7141203703703703,0.7525059685120661,0.0412398197699656,420,0.9599276018099547,0.9574939903846155,0.9503368218453025,0.9527186334656563,0.9535185853482496,0.9547991265707557,0.0034480124738763144
0.003931379318237305,0.0005048722152493028,0.0029582977294921875,0.0008152093321238743,gini,,sqrt,2,20,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 20}",0.8233612804878049,0.7317073170731707,0.8342013888888888,0.720486111111111,0.8034336419753085,0.7826379479072568,0.047342199206198435,232,0.9246093514328808,0.9235096153846154,0.9121135570792734,0.9221159629495971,0.941260676049561,0.9247218325791856,0.00938908550904465
0.003260183334350586,0.0012061999595674787,0.0027597904205322265,0.0010316969969014977,gini,,sqrt,4,2,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8113567073170732,0.8036198219125048,0.8468364197530864,0.7713155864197531,0.7768132716049383,0.8019883614014711,0.027115973808240535,48,0.9397405731523379,0.9471153846153847,0.9213641284734754,0.9310056537952605,0.9337784193431974,0.9346008318759311,0.008623722577022996
0.003272247314453125,0.0007526841449030426,0.0031629562377929687,0.0009461530885079654,gini,,sqrt,4,5,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8113567073170732,0.8036198219125048,0.8468364197530864,0.7713155864197531,0.7768132716049383,0.8019883614014711,0.027115973808240535,48,0.9397405731523379,0.9471153846153847,0.9213641284734754,0.9310056537952605,0.9337784193431974,0.9346008318759311,0.008623722577022996
0.0036171913146972657,0.0008023506163330188,0.0039218425750732425,0.0010260639608004832,gini,,sqrt,4,10,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10}",0.7905868902439024,0.8383662408052651,0.8079668209876543,0.8041087962962963,0.7567515432098765,0.799556058308599,0.026496683211534526,66,0.9269803921568628,0.9391826923076922,0.9317214002165284,0.9317274148923372,0.9421207746902442,0.934346534852733,0.00551068785944861
0.004954719543457031,0.002101363590702512,0.004323720932006836,0.0022375189702016464,gini,,sqrt,4,20,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 20}",0.8045922256097561,0.7619047619047619,0.832079475308642,0.7663966049382716,0.7794174382716049,0.7888781012066073,0.0262136425579773,184,0.9105279034690797,0.9162079326923077,0.8986707566462168,0.9080175628533621,0.9120594249969927,0.9090967161315918,0.0058525301362420444
0.004172325134277344,0.0013076730011537525,0.003504657745361328,0.0008828297975937834,gini,,sqrt,8,2,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 2}",0.826028963414634,0.8001355013550135,0.8198302469135802,0.824266975308642,0.794656635802469,0.8129836645588677,0.013002491256700213,9,0.9061779788838613,0.9034435096153844,0.8906171057380008,0.9066762901479611,0.898406110910622,0.901064199059166,0.005991904883655818
0.00422964096069336,0.001764160341654585,0.003390979766845703,0.0009978907524468774,gini,,sqrt,8,5,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 5}",0.826028963414634,0.8001355013550135,0.8198302469135802,0.824266975308642,0.794656635802469,0.8129836645588677,0.013002491256700213,9,0.9061779788838613,0.9034435096153844,0.8906171057380008,0.9066762901479611,0.898406110910622,0.901064199059166,0.005991904883655818
0.002813291549682617,0.0009850590188707157,0.0044705867767333984,0.0019751341187233262,gini,,sqrt,8,10,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 10}",0.826028963414634,0.8001355013550135,0.8198302469135802,0.824266975308642,0.794656635802469,0.8129836645588677,0.013002491256700213,9,0.9061779788838613,0.9034435096153844,0.8906171057380008,0.9066762901479611,0.898406110910622,0.901064199059166,0.005991904883655818
0.0036608219146728516,0.0003720461110929187,0.003929042816162109,0.0020942873999546066,gini,,sqrt,8,20,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 20}",0.7774390243902439,0.7693573364305072,0.7931134259259259,0.763599537037037,0.7874228395061728,0.7781864326579775,0.010949113413017391,304,0.9006033182503771,0.8915985576923078,0.8799591002044989,0.8946409238542044,0.9078792253097557,0.8949362250622288,0.009329294677416588
0.0038461208343505858,0.0006060000434201556,0.003140878677368164,0.00035364920937627374,gini,,log2,1,2,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2}",0.7486661585365854,0.6936701509872242,0.7404513888888888,0.757716049382716,0.6832561728395061,0.7247519841269842,0.030308320149717825,554,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0039673328399658205,0.00010316616284231467,0.0031145572662353515,0.0008026876313385267,gini,,log2,1,5,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5}",0.6711128048780488,0.7182539682539683,0.8091242283950617,0.7252121913580247,0.6896219135802469,0.72266502129307,0.04743546761987505,556,0.991004524886878,0.9891466346153845,0.9861241429086972,0.9901178876458558,0.9891916275712739,0.989116963525618,0.0016448809881169652
0.002768135070800781,0.0007452042871031136,0.003418254852294922,0.0005836134904649087,gini,,log2,1,10,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10}",0.790015243902439,0.744579945799458,0.7222222222222223,0.7501929012345678,0.7216435185185184,0.7457307663354411,0.024960757772403433,511,0.9595414781297134,0.965751201923077,0.9496270900998436,0.9667448574521833,0.9615842656080837,0.9606497786425802,0.006111886186894533
0.0038033485412597655,0.0007496480183692436,0.004038763046264648,0.0012267730754855816,gini,,log2,1,20,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 20}",0.7879192073170731,0.7788424312814556,0.8342013888888888,0.7635030864197531,0.8086419753086419,0.7946216178431625,0.024598360648023062,125,0.9333212669683257,0.9222656250000001,0.9121135570792734,0.9245398773006135,0.9197161073018164,0.9223912867300058,0.006883095409292355
0.0035666465759277345,0.0007846802864195765,0.004269218444824219,0.0008948289647943322,gini,,log2,2,2,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2}",0.7379001524390243,0.7365466511807977,0.8029513888888888,0.7161458333333334,0.7013888888888888,0.7389865829461867,0.034738786504014275,525,0.9772006033182504,0.9836358173076922,0.9764284855046313,0.9838566101287141,0.9828341152411885,0.9807911263000954,0.0032737669996216125
0.0032148361206054688,0.0006812331186094423,0.002910757064819336,0.0006678936830505307,gini,,log2,2,5,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5}",0.7193216463414633,0.7048974061169182,0.7722800925925926,0.7413194444444444,0.6978202160493827,0.7271277611089604,0.027034027530344725,550,0.9806455505279034,0.9790144230769231,0.9711295561169253,0.9830325995428847,0.9795501022494888,0.9786744463028251,0.004017125265438056
0.0036667823791503907,0.0006625870927194474,0.004510021209716797,0.0024051614860748985,gini,,log2,2,10,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10}",0.7970655487804879,0.720383275261324,0.80835262345679,0.722608024691358,0.7141203703703703,0.7525059685120661,0.0412398197699656,420,0.9599276018099547,0.9574939903846155,0.9503368218453025,0.9527186334656563,0.9535185853482496,0.9547991265707557,0.0034480124738763144
0.002813434600830078,0.0009850401858920164,0.0029385566711425783,0.0006861562674742112,gini,,log2,2,20,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 20}",0.8233612804878049,0.7317073170731707,0.8342013888888888,0.720486111111111,0.8034336419753085,0.7826379479072568,0.047342199206198435,232,0.9246093514328808,0.9235096153846154,0.9121135570792734,0.9221159629495971,0.941260676049561,0.9247218325791856,0.00938908550904465
0.003169870376586914,0.0007680661330841,0.0037682056427001953,0.001118680207036177,gini,,log2,4,2,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8113567073170732,0.8036198219125048,0.8468364197530864,0.7713155864197531,0.7768132716049383,0.8019883614014711,0.027115973808240535,48,0.9397405731523379,0.9471153846153847,0.9213641284734754,0.9310056537952605,0.9337784193431974,0.9346008318759311,0.008623722577022996
0.0037995338439941405,0.0011663187025080912,0.0038174152374267577,0.00047382871015982383,gini,,log2,4,5,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8113567073170732,0.8036198219125048,0.8468364197530864,0.7713155864197531,0.7768132716049383,0.8019883614014711,0.027115973808240535,48,0.9397405731523379,0.9471153846153847,0.9213641284734754,0.9310056537952605,0.9337784193431974,0.9346008318759311,0.008623722577022996
0.0031009197235107424,0.0004884653238068005,0.004004383087158203,0.0008979233608196902,gini,,log2,4,10,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10}",0.7905868902439024,0.8383662408052651,0.8079668209876543,0.8041087962962963,0.7567515432098765,0.799556058308599,0.026496683211534526,66,0.9269803921568628,0.9391826923076922,0.9317214002165284,0.9317274148923372,0.9421207746902442,0.934346534852733,0.00551068785944861
0.0031084537506103514,0.0006650264161296709,0.002983570098876953,0.001015915078272698,gini,,log2,4,20,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 20}",0.8045922256097561,0.7619047619047619,0.832079475308642,0.7663966049382716,0.7794174382716049,0.7888781012066073,0.0262136425579773,184,0.9105279034690797,0.9162079326923077,0.8986707566462168,0.9080175628533621,0.9120594249969927,0.9090967161315918,0.0058525301362420444
0.0027524948120117186,0.0011312551350285715,0.005940675735473633,0.004578222632164128,gini,,log2,8,2,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 8, 'min_samples_split': 2}",0.826028963414634,0.8001355013550135,0.8198302469135802,0.824266975308642,0.794656635802469,0.8129836645588677,0.013002491256700213,9,0.9061779788838613,0.9034435096153844,0.8906171057380008,0.9066762901479611,0.898406110910622,0.901064199059166,0.005991904883655818
0.0034789562225341795,0.001522798718010757,0.003199195861816406,0.0003997810412446868,gini,,log2,8,5,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 8, 'min_samples_split': 5}",0.826028963414634,0.8001355013550135,0.8198302469135802,0.824266975308642,0.794656635802469,0.8129836645588677,0.013002491256700213,9,0.9061779788838613,0.9034435096153844,0.8906171057380008,0.9066762901479611,0.898406110910622,0.901064199059166,0.005991904883655818
0.003572225570678711,0.0003552099506312966,0.0032950401306152343,0.0021665090725892676,gini,,log2,8,10,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 8, 'min_samples_split': 10}",0.826028963414634,0.8001355013550135,0.8198302469135802,0.824266975308642,0.794656635802469,0.8129836645588677,0.013002491256700213,9,0.9061779788838613,0.9034435096153844,0.8906171057380008,0.9066762901479611,0.898406110910622,0.901064199059166,0.005991904883655818
0.0050966739654541016,0.0026472316856492968,0.0033901691436767577,0.0011637865377149758,gini,,log2,8,20,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 8, 'min_samples_split': 20}",0.7774390243902439,0.7693573364305072,0.7931134259259259,0.763599537037037,0.7874228395061728,0.7781864326579775,0.010949113413017391,304,0.9006033182503771,0.8915985576923078,0.8799591002044989,0.8946409238542044,0.9078792253097557,0.8949362250622288,0.009329294677416588
0.0033079147338867187,0.0005064391940787239,0.003897953033447266,0.0013479639058422783,gini,3,,1,2,"{'criterion': 'gini', 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.7360899390243902,0.7667440960123887,0.8306327160493827,0.7115162037037037,0.7888695987654321,0.7667705107110595,0.04137895016340882,363,0.834419306184012,0.8397355769230769,0.8175568386863948,0.8354204258390472,0.8306688319499579,0.8315601959164978,0.0075736554531376414
0.0033853530883789064,0.0006873795506440123,0.0029973506927490233,0.0007217003623784901,gini,3,,1,5,"{'criterion': 'gini', 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.7360899390243902,0.7667440960123887,0.8306327160493827,0.7115162037037037,0.7888695987654321,0.7667705107110595,0.04137895016340882,363,0.834419306184012,0.8397355769230769,0.8175568386863948,0.8354204258390472,0.8306688319499579,0.8315601959164978,0.0075736554531376414
0.005951738357543946,0.0054149703069938755,0.0046481132507324215,0.00304701312448434,gini,3,,1,10,"{'criterion': 'gini', 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.7360899390243902,0.7667440960123887,0.8306327160493827,0.7115162037037037,0.7888695987654321,0.7667705107110595,0.04137895016340882,363,0.834419306184012,0.8397355769230769,0.8175568386863948,0.8354204258390472,0.8306688319499579,0.8315601959164978,0.0075736554531376414
0.004908132553100586,0.0018823605888764947,0.004958629608154297,0.004433860881104318,gini,3,,1,20,"{'criterion': 'gini', 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.7360899390243902,0.7667440960123887,0.8306327160493827,0.7115162037037037,0.7888695987654321,0.7667705107110595,0.04137895016340882,363,0.834419306184012,0.8397355769230769,0.8175568386863948,0.8354204258390472,0.8306688319499579,0.8315601959164978,0.0075736554531376414
0.002807903289794922,0.0006762949391353583,0.003284120559692383,0.000837698673786126,gini,3,,2,2,"{'criterion': 'gini', 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.7360899390243902,0.7667440960123887,0.8306327160493827,0.7115162037037037,0.7888695987654321,0.7667705107110595,0.04137895016340882,363,0.834419306184012,0.8397355769230769,0.8175568386863948,0.8354204258390472,0.8306688319499579,0.8315601959164978,0.0075736554531376414
0.007262372970581054,0.007060240789433077,0.005555868148803711,0.004864421256684905,gini,3,,2,5,"{'criterion': 'gini', 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.7360899390243902,0.7667440960123887,0.8306327160493827,0.7115162037037037,0.7888695987654321,0.7667705107110595,0.04137895016340882,363,0.834419306184012,0.8397355769230769,0.8175568386863948,0.8354204258390472,0.8306688319499579,0.8315601959164978,0.0075736554531376414
0.006281423568725586,0.0036142078783206145,0.003764772415161133,0.0007346559485076775,gini,3,,2,10,"{'criterion': 'gini', 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.7360899390243902,0.7667440960123887,0.8306327160493827,0.7115162037037037,0.7888695987654321,0.7667705107110595,0.04137895016340882,363,0.834419306184012,0.8397355769230769,0.8175568386863948,0.8354204258390472,0.8306688319499579,0.8315601959164978,0.0075736554531376414
0.0038111209869384766,0.0005226983137335582,0.0030591487884521484,0.0012396241332702784,gini,3,,2,20,"{'criterion': 'gini', 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.7360899390243902,0.7667440960123887,0.8306327160493827,0.7115162037037037,0.7888695987654321,0.7667705107110595,0.04137895016340882,363,0.834419306184012,0.8397355769230769,0.8175568386863948,0.8354204258390472,0.8306688319499579,0.8315601959164978,0.0075736554531376414
0.0033063411712646483,0.00040017677188903915,0.0034075260162353517,0.0004915061639640687,gini,3,,4,2,"{'criterion': 'gini', 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.7360899390243902,0.7667440960123887,0.8306327160493827,0.7298418209876544,0.7888695987654321,0.7704356341678495,0.036890680707154726,341,0.834419306184012,0.8397355769230769,0.8175568386863948,0.8346385179838807,0.8306688319499579,0.8314038143454644,0.007500049337584441
0.004038572311401367,0.000484176397729292,0.0028226375579833984,0.0007741951801435756,gini,3,,4,5,"{'criterion': 'gini', 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.7360899390243902,0.7667440960123887,0.8306327160493827,0.7298418209876544,0.7888695987654321,0.7704356341678495,0.036890680707154726,341,0.834419306184012,0.8397355769230769,0.8175568386863948,0.8346385179838807,0.8306688319499579,0.8314038143454644,0.007500049337584441
